"value","time","normalizedValue","GT"
15.156,11.928,0.154383332821277,"Normal"
18.719,11.93,0.205688974396134,"Normal"
17.75,11.932,0.191735798228287,"Normal"
15.156,11.934,0.154383332821277,"Normal"
14.594,11.936,0.146290778635178,"Normal"
16.781,11.938,0.177782622060441,"Normal"
19.094,11.94,0.211088810374402,"Normal"
18.625,11.942,0.204335415510914,"Normal"
15.219,11.944,0.155290505265626,"Normal"
13.688,11.946,0.133244774911681,"Normal"
16.125,11.948,0.168336508989123,"Normal"
17.875,11.95,0.193535743554377,"Normal"
12.188,11.952,0.111645430998606,"Normal"
0.09375,11.954,-0.0625064790818633,"Normal"
-9.4688,11.956,-0.200203016505845,"Normal"
-7.8438,11.958,-0.176803727266681,"Normal"
5.7812,11.96,0.0193903132770813,"Normal"
21.812,11.962,0.250226821544894,"Normal"
27.906,11.964,0.337977756082412,"Normal"
23.719,11.966,0.277686787439716,"Normal"
16.281,11.968,0.170582840756083,"Normal"
13.562,11.97,0.131430430022983,"Normal"
19.312,11.972,0.214227915023102,"Normal"
27,11.974,0.324931752358915,"Normal"
29.969,11.976,0.367684053744194,"Normal"
31.969,11.978,0.396483178961627,"Normal"
37.75,11.98,0.479727050402617,"Normal"
46.219,11.982,0.601676946135837,"Normal"
54.75,11.984,0.724519614750798,"Normal"
60.156,11.986,0.802363650213519,"Normal"
60.688,11.988,0.810024217521356,"Normal"
59.156,11.99,0.787964087604802,"Normal"
59.688,11.992,0.79562465491264,"Normal"
63.156,11.994,0.845562338039668,"Normal"
66.094,11.996,0.887868252984077,"Normal"
63.562,11.998,0.851408560458807,"Normal"
54.312,12,0.71821260632818,"Normal"
42.562,12.002,0.549017745675761,"Seizure"
32.969,12.004,0.410882741570344,"Seizure"
28.531,12.006,0.34697748271286,"Seizure"
30.969,12.008,0.382083616352911,"Seizure"
39.188,12.01,0.500433621433952,"Seizure"
46.594,12.012,0.607076782114106,"Seizure"
49.875,12.014,0.654321747033305,"Seizure"
50.562,12.016,0.664214246545493,"Seizure"
48.625,12.018,0.636322293772409,"Seizure"
43.594,12.02,0.563878094287956,"Seizure"
34.188,12.022,0.428435808390369,"Seizure"
22.375,12.024,0.258333775293601,"Seizure"
14.594,12.026,0.146290778635178,"Seizure"
13.281,12.028,0.127384152929933,"Seizure"
13.812,12.03,0.135030320675162,"Seizure"
10.469,12.032,0.0868925828742225,"Seizure"
6.75,12.034,0.0333406095324058,"Seizure"
10.469,12.036,0.0868925828742225,"Seizure"
19.75,12.038,0.22053492344572,"Seizure"
30.5,12.04,0.375330221489423,"Seizure"
42.469,12.042,0.54767858635315,"Seizure"
53.281,12.044,0.703366657278593,"Seizure"
57.844,12.046,0.769071861462166,"Seizure"
56.312,12.048,0.747011731545613,"Seizure"
52.781,12.05,0.696166875974235,"Seizure"
48.406,12.052,0.6331687895611,"Seizure"
39.688,12.054,0.50763340273831,"Seizure"
27.125,12.056,0.326731697685004,"Seizure"
18.5,12.058,0.202535470184825,"Seizure"
15.312,12.06,0.156629664588236,"Seizure"
11.75,12.062,0.105338422575988,"Seizure"
5.625,12.064,0.0171411015975998,"Seizure"
1.3125,12.066,-0.0449570121524901,"Seizure"
2.5625,12.068,-0.0269575588915945,"Seizure"
6.0312,12.07,0.0229902039292604,"Seizure"
7.625,12.072,0.0459402268150328,"Seizure"
5,12.074,0.00814137496715196,"Seizure"
-1.9062,12.076,-0.0913048843211659,"Seizure"
-6.4062,12.078,-0.15610291606039,"Seizure"
-1.4062,12.08,-0.0841051030168077,"Seizure"
7.8125,12.082,0.0486401448041671,"Seizure"
13,12.084,0.123337875836884,"Seizure"
14.75,12.086,0.148537110402138,"Seizure"
18.344,12.088,0.200289138417865,"Seizure"
25.375,12.09,0.301532463119751,"Seizure"
31.875,12.092,0.395129620076408,"Seizure"
32.594,12.094,0.405482905592075,"Seizure"
26.5,12.096,0.317731971054557,"Seizure"
16.812,12.098,0.178229008501311,"Seizure"
8.875,12.1,0.0639396800759284,"Seizure"
4.7812,12.102,0.00499075066836479,"Seizure"
2.9688,12.104,-0.021107016603673,"Seizure"
1.4062,12.106,-0.0436077731360534,"Seizure"
-1.375,12.108,-0.0836558366634157,"Seizure"
-6.1875,12.11,-0.152953731717864,"Seizure"
-11.312,12.112,-0.226744290306231,"Seizure"
-14.406,12.114,-0.2712965370176,"Seizure"
-13.938,12.116,-0.264557541716721,"Seizure"
-12.25,12.118,-0.240251080033208,"Seizure"
-13.406,12.12,-0.256896974408884,"Seizure"
-11.875,12.122,-0.234851244054939,"Seizure"
-3.6562,12.124,-0.11650411888642,"Seizure"
4.5,12.126,0.000941593662793711,"Seizure"
5.875,12.128,0.0207409922497789,"Seizure"
2.5938,12.13,-0.0265068525819417,"Seizure"
3.3125,12.132,-0.0161578869350571,"Seizure"
12.438,12.134,0.115245321650785,"Seizure"
25.656,12.136,0.3055787402128,"Seizure"
35.188,12.138,0.442835370999086,"Seizure"
35.5,12.14,0.447328034533005,"Seizure"
24.781,12.142,0.292979122930173,"Seizure"
6.3125,12.144,0.0270408008910924,"Seizure"
-11.375,12.146,-0.227651462750581,"Seizure"
-20,12.148,-0.35184769025076,"Seizure"
-18.156,12.15,-0.325294896800287,"Seizure"
-13.219,12.152,-0.254204256201054,"Seizure"
-9.5,12.154,-0.200652282859237,"Seizure"
-4.375,12.156,-0.126854524489565,"Seizure"
0.125,12.158,-0.062056492750341,"Seizure"
-0.5625,12.16,-0.0719561920438336,"Seizure"
-2.5312,12.162,-0.100304610951614,"Seizure"
3.2188,12.164,-0.0175071259514939,"Seizure"
16.062,12.166,0.167429336544774,"Seizure"
26.125,12.168,0.312332135076288,"Seizure"
23.531,12.17,0.274979669669277,"Seizure"
6.9062,12.172,0.0355898212118873,"Seizure"
-11.906,12.174,-0.235297630495809,"Seizure"
-20.375,12.176,-0.357247526229029,"Seizure"
-19.375,12.178,-0.342847963620313,"Seizure"
-13.656,12.18,-0.260496865061063,"Seizure"
-4.9688,12.182,-0.135404984766621,"Seizure"
4.0312,12.184,-0.00580892128817258,"Seizure"
11.344,12.186,0.0994922001568494,"Seizure"
16.75,12.188,0.177336235619571,"Seizure"
20.344,12.19,0.229088263635298,"Seizure"
21.031,12.192,0.238980763147486,"Seizure"
19.5,12.194,0.216935032793541,"Seizure"
18.656,12.196,0.204781801951784,"Seizure"
16.531,12.198,0.174182731408262,"Seizure"
11.188,12.2,0.0972458683898896,"Seizure"
2.25,12.202,-0.0314574222068184,"Seizure"
-10.375,12.204,-0.213251900141864,"Seizure"
-22.906,12.206,-0.393692819191691,"Seizure"
-30.375,12.208,-0.501243152316194,"Seizure"
-27.531,12.21,-0.460290796257004,"Seizure"
-15.031,12.212,-0.280296263648048,"Seizure"
1.0625,12.214,-0.0485569028046692,"Seizure"
15.406,12.216,0.157983223473456,"Seizure"
25.875,12.218,0.308732244424109,"Seizure"
33.156,12.22,0.413575459778174,"Seizure"
36.531,12.222,0.462173983582592,"Seizure"
34.406,12.224,0.431574913039069,"Seizure"
28.344,12.226,0.34428476450503,"Seizure"
22.156,12.228,0.255180271082292,"Seizure"
17.031,12.23,0.18138251271262,"Seizure"
5.2188,12.232,0.0112919992659391,"Seizure"
-17.594,12.234,-0.317202342614189,"Seizure"
-39.125,12.236,-0.627239325142463,"Seizure"
-44.938,12.238,-0.710943982586932,"Seizure"
-36.594,12.24,-0.590794032179802,"Seizure"
-25.75,12.242,-0.43464517525088,"Seizure"
-18.438,12.244,-0.329355573455945,"Seizure"
-10.875,12.246,-0.220451681446222,"Seizure"
-3.9062,12.248,-0.120104009538599,"Seizure"
-4.875,12.25,-0.134054305793923,"Seizure"
-11.219,12.252,-0.225405130983621,"Seizure"
-9.4375,12.254,-0.199752310196192,"Seizure"
6.8125,12.256,0.0342405821954506,"Seizure"
27.094,12.258,0.326285311244134,"Seizure"
37.438,12.26,0.475234386868698,"Seizure"
35.062,12.262,0.441021026110387,"Seizure"
25.469,12.264,0.30288602200497,"Seizure"
19.844,12.266,0.22188848233094,"Seizure"
24.094,12.268,0.283086623417985,"Seizure"
33.625,12.27,0.420328854641662,"Seizure"
37.531,12.272,0.476573546191308,"Seizure"
30.844,12.274,0.380283671026821,"Seizure"
15.75,12.276,0.162936673010854,"Seizure"
-0.71875,12.278,-0.0742061237014455,"Seizure"
-10.344,12.28,-0.212805513700994,"Seizure"
-12.844,12.282,-0.248804420222785,"Seizure"
-15.562,12.284,-0.287942431393277,"Seizure"
-27.781,12.286,-0.463890686909184,"Seizure"
-49.188,12.288,-0.772142123673977,"Seizure"
-64.562,12.29,-0.993520999220385,"Seizure"
-62.25,12.292,-0.960229210469032,"Seizure"
-47.281,12.294,-0.744682157779155,"Seizure"
-30.594,12.296,-0.504396656527503,"Seizure"
-18.75,12.298,-0.333848236989865,"Seizure"
-13.344,12.3,-0.256004201527143,"Seizure"
-12.438,12.302,-0.242958197803646,"Seizure"
-12.781,12.304,-0.247897247778436,"Seizure"
-8.0625,12.306,-0.179952911609207,"Seizure"
7.875,12.308,0.0495401174672119,"Seizure"
30.688,12.31,0.378037339259861,"Seizure"
48.531,12.312,0.63496873488719,"Seizure"
52.781,12.314,0.696166875974235,"Seizure"
46.25,12.316,0.602123332576707,"Seizure"
35.438,12.318,0.446435261651265,"Seizure"
24.688,12.32,0.291639963607562,"Seizure"
17.312,12.322,0.185428789805669,"Seizure"
15.125,12.324,0.153936946380406,"Seizure"
15.5,12.326,0.159336782358675,"Seizure"
12.719,12.328,0.119291598743835,"Seizure"
4.0312,12.33,-0.00580892128817258,"Seizure"
-6.75,12.332,-0.161053485685267,"Seizure"
-14.656,12.334,-0.27489642766978,"Seizure"
-17.844,12.336,-0.320802233266368,"Seizure"
-16.344,12.338,-0.299202889353293,"Seizure"
-11.75,12.34,-0.233051298728849,"Seizure"
-8.1875,12.342,-0.181752856935297,"Seizure"
-9.0312,12.344,-0.193901767908271,"Seizure"
-15,12.346,-0.279849877207178,"Seizure"
-22.719,12.348,-0.391000100983861,"Seizure"
-25.156,12.35,-0.426091835061303,"Seizure"
-21.625,12.352,-0.375246979489925,"Seizure"
-17.031,12.354,-0.309095388865481,"Seizure"
-16.312,12.356,-0.298742103349814,"Seizure"
-23.094,12.358,-0.396399936962129,"Seizure"
-34.781,12.36,-0.564687625170199,"Seizure"
-39.906,12.362,-0.638485383539871,"Seizure"
-29.312,12.364,-0.485936417263128,"Seizure"
-10.125,12.366,-0.209652009489685,"Seizure"
5.7188,12.368,0.0184917805702974,"Seizure"
11.781,12.37,0.105784809016859,"Seizure"
6.2812,12.372,0.0265900945814395,"Seizure"
-6.4688,12.374,-0.157004328679696,"Seizure"
-17.031,12.376,-0.309095388865481,"Seizure"
-18.688,12.378,-0.332955464108124,"Seizure"
-11.5,12.38,-0.22945140807667,"Seizure"
-4.3438,12.382,-0.126405258136173,"Seizure"
-2.0312,12.384,-0.0931048296472555,"Seizure"
-0.3125,12.386,-0.0683563013916544,"Seizure"
4.75,12.388,0.00454148431497283,"Seizure"
11.688,12.39,0.104445649694248,"Seizure"
17.406,12.392,0.186782348690889,"Seizure"
19,12.394,0.209735251489183,"Seizure"
16.844,12.396,0.17868979450479,"Seizure"
13.625,12.398,0.132337602467332,"Seizure"
11.625,12.4,0.103538477249899,"Seizure"
7.8438,12.402,0.0490908511138199,"Seizure"
1.7188,12.404,-0.0391064698645686,"Seizure"
-3.1562,12.406,-0.109304337582062,"Seizure"
-3.5312,12.408,-0.11470417356033,"Seizure"
-1.25,12.41,-0.0818558913373261,"Seizure"
1.4375,12.412,-0.0431570668264006,"Seizure"
4.6562,12.414,0.00319080534227523,"Seizure"
7.8125,12.416,0.0486401448041671,"Seizure"
10.188,12.418,0.0828463057811731,"Seizure"
11.156,12.42,0.0967850823864107,"Seizure"
10.594,12.422,0.088692528200312,"Seizure"
7.7188,12.424,0.0472909057877304,"Seizure"
2.75,12.426,-0.0242576409024602,"Seizure"
-3.7188,12.428,-0.117405531505725,"Seizure"
-10.312,12.43,-0.212344727697515,"Seizure"
-11.969,12.432,-0.236204802940158,"Seizure"
-7.7812,12.434,-0.175902314647375,"Seizure"
-4.625,12.436,-0.130454415141744,"Seizure"
-7.0625,12.438,-0.165553349000491,"Seizure"
-12.844,12.44,-0.248804420222785,"Seizure"
-19.438,12.442,-0.343755136064662,"Seizure"
-25.5,12.444,-0.431045284598701,"Seizure"
-29.219,12.446,-0.484597257940518,"Seizure"
-24,12.448,-0.409445940685626,"Seizure"
-12.312,12.45,-0.241143852914948,"Seizure"
-4.4062,12.452,-0.127303790842957,"Seizure"
-2.5,12.454,-0.0998553445982217,"Seizure"
-1.75,12.456,-0.0890556726416844,"Seizure"
2.3125,12.458,-0.0305574495437736,"Seizure"
7,12.46,0.0369405001845849,"Seizure"
12.031,12.462,0.109384699669038,"Seizure"
21.406,12.464,0.244380599125755,"Seizure"
32,12.466,0.396929565402497,"Seizure"
37.312,12.468,0.473420041979999,"Seizure"
36.469,12.47,0.461281210700851,"Seizure"
33.688,12.472,0.421236027086011,"Seizure"
32.031,12.474,0.397375951843368,"Seizure"
31.625,12.476,0.391529729424229,"Seizure"
31.156,12.478,0.384776334560741,"Seizure"
30.75,12.48,0.378930112141602,"Seizure"
29.719,12.482,0.364084163092015,"Seizure"
26.969,12.484,0.324485365918045,"Seizure"
22.375,12.486,0.258333775293601,"Seizure"
17.312,12.488,0.185428789805669,"Seizure"
11.562,12.49,0.10263130480555,"Seizure"
5.0312,12.492,0.00859064132054391,"Seizure"
-0.21875,12.494,-0.0670063423970872,"Seizure"
-0.8125,12.496,-0.0755560826960127,"Seizure"
2.9062,12.498,-0.0220084292229786,"Seizure"
5.4688,12.5,0.0148918899181182,"Seizure"
0.65625,12.502,-0.0544067251144603,"Seizure"
-12.875,12.504,-0.249250806663655,"Seizure"
-27.719,12.506,-0.462997914027443,"Seizure"
-33.969,12.508,-0.552995180331921,"Seizure"
-31.438,12.51,-0.51654988736926,"Seizure"
-27.5,12.512,-0.459844409816134,"Seizure"
-26.312,12.514,-0.442737729436979,"Seizure"
-21.531,12.516,-0.373893420604705,"Seizure"
-10.781,12.518,-0.219098122561003,"Seizure"
2.0625,12.52,-0.0341573401959527,"Seizure"
10.781,12.522,0.091385246408142,"Seizure"
9.7188,12.524,0.0760900310051634,"Seizure"
-1.9062,12.526,-0.0913048843211659,"Seizure"
-12.625,12.528,-0.245650916011476,"Seizure"
-9.8125,12.53,-0.205152146174461,"Seizure"
4.0938,12.532,-0.00490750866886693,"Seizure"
14.594,12.534,0.146290778635178,"Seizure"
15.031,12.536,0.152583387495187,"Seizure"
10.531,12.538,0.0877853557559629,"Seizure"
8.5312,12.54,0.0589891104510516,"Seizure"
11.969,12.542,0.108491926787297,"Seizure"
20.125,12.544,0.225934759423989,"Seizure"
28.469,12.546,0.346084709831119,"Seizure"
31.594,12.548,0.391083342983358,"Seizure"
27.875,12.55,0.337531369641542,"Seizure"
19.438,12.552,0.216042259911801,"Seizure"
7.5625,12.554,0.045040254151988,"Seizure"
-4.6875,12.556,-0.131354387804789,"Seizure"
-14.031,12.558,-0.265896701039332,"Seizure"
-19.594,12.56,-0.346001467831622,"Seizure"
-23.875,12.562,-0.407645995359537,"Seizure"
-30.094,12.564,-0.497196875223145,"Seizure"
-38.5,12.566,-0.618239598512016,"Seizure"
-41.688,12.568,-0.664145404108604,"Seizure"
-35.438,12.57,-0.574148137804126,"Seizure"
-23.75,12.572,-0.405846050033447,"Seizure"
-15.656,12.574,-0.289295990278496,"Seizure"
-12.969,12.576,-0.250604365548875,"Seizure"
-10.344,12.578,-0.212805513700994,"Seizure"
-0.8125,12.58,-0.0755560826960127,"Seizure"
15.094,12.582,0.153490559939536,"Seizure"
28.906,12.584,0.352377318691128,"Seizure"
36.562,12.586,0.462620370023462,"Seizure"
39.5,12.588,0.504926284967871,"Seizure"
38.906,12.59,0.496372944778293,"Seizure"
32.812,12.592,0.408622010240775,"Seizure"
22.75,12.594,0.26373361127187,"Seizure"
16.344,12.596,0.171490013200432,"Seizure"
16.375,12.598,0.171936399641302,"Seizure"
21.25,12.6,0.242134267358795,"Seizure"
26.656,12.602,0.319978302821516,"Seizure"
29.094,12.604,0.355084436461567,"Seizure"
28.594,12.606,0.347884655157209,"Seizure"
26.938,12.608,0.324038979477174,"Seizure"
26.469,12.61,0.317285584613686,"Seizure"
27.969,12.612,0.338884928526761,"Seizure"
29.969,12.614,0.367684053744194,"Seizure"
30.156,12.616,0.370376771952024,"Seizure"
28.812,12.618,0.351023759805909,"Seizure"
26.719,12.62,0.320885475265866,"Seizure"
25.875,12.622,0.308732244424109,"Seizure"
28.375,12.624,0.3447311509459,"Seizure"
34.656,12.626,0.435174803691248,"Seizure"
40.25,12.628,0.515725956924408,"Seizure"
43.438,12.63,0.561631762520997,"Seizure"
45.438,12.632,0.59043088773843,"Seizure"
43.531,12.634,0.562970921843607,"Seizure"
35.969,12.636,0.454081429396493,"Seizure"
25.781,12.638,0.307378685538889,"Seizure"
20.719,12.64,0.234488099613567,"Seizure"
22.844,12.642,0.265087170157089,"Seizure"
30.875,12.644,0.380730057467691,"Seizure"
43.031,12.646,0.555771140539249,"Seizure"
53.812,12.648,0.711012825023821,"Seizure"
58.625,12.65,0.780317919859574,"Seizure"
58.5,12.652,0.778517974533484,"Seizure"
59.844,12.654,0.797870986679599,"Seizure"
64.094,12.656,0.859069127766644,"Seizure"
68.906,12.658,0.928359823039788,"Seizure"
72.188,12.66,0.975619187521596,"Seizure"
71.469,12.662,0.965265902005929,"Seizure"
63.062,12.664,0.844208779154449,"Seizure"
49.375,12.666,0.647121965728946,"Seizure"
38.875,12.668,0.495926558337423,"Seizure"
37.406,12.67,0.474773600865219,"Seizure"
41.844,12.672,0.538678859722702,"Seizure"
45.906,12.674,0.597169883039309,"Seizure"
46.438,12.676,0.604830450347146,"Seizure"
43.688,12.678,0.565231653173176,"Seizure"
41.031,12.68,0.526972015321816,"Seizure"
39.969,12.682,0.511679679831359,"Seizure"
36.625,12.684,0.463527542467811,"Seizure"
29.219,12.686,0.356884381787657,"Seizure"
21.531,12.688,0.246180544451844,"Seizure"
18.719,12.69,0.205688974396134,"Seizure"
22.688,12.692,0.262840838390129,"Seizure"
31.938,12.694,0.396036792520757,"Seizure"
42.938,12.696,0.554431981216638,"Seizure"
52.031,12.698,0.685367204017697,"Seizure"
57.219,12.7,0.760072134831719,"Seizure"
59.688,12.702,0.79562465491264,"Seizure"
61.938,12.704,0.828023670782252,"Seizure"
65.844,12.706,0.884268362331898,"Seizure"
69.156,12.708,0.931959713691968,"Seizure"
67.344,12.71,0.905867706244973,"Seizure"
60.875,12.712,0.812716935729186,"Seizure"
54.375,12.714,0.719119778772529,"Seizure"
49.125,12.716,0.643522075076767,"Seizure"
44.5,12.718,0.576924098011454,"Seizure"
39.75,12.72,0.50852617562005,"Seizure"
35.625,12.722,0.449127979859095,"Seizure"
35.031,12.724,0.440574639669517,"Seizure"
37.312,12.726,0.473420041979999,"Seizure"
37.875,12.728,0.481526995728707,"Seizure"
32.5,12.73,0.404129346706856,"Seizure"
24.625,12.732,0.290732791163213,"Seizure"
21.469,12.734,0.245287771570104,"Seizure"
25.719,12.736,0.306485912657149,"Seizure"
33.906,12.738,0.424375131734711,"Seizure"
40.031,12.74,0.512572452713099,"Seizure"
41.062,12.742,0.527418401762686,"Seizure"
40.75,12.744,0.522925738228767,"Seizure"
44.156,12.746,0.571970648474055,"Seizure"
49.531,12.748,0.649368297495906,"Seizure"
51.75,12.75,0.681320926924648,"Seizure"
47.188,12.752,0.615630122303683,"Seizure"
38.344,12.754,0.488280390592195,"Seizure"
31.125,12.756,0.38432994811987,"Seizure"
27.219,12.758,0.328085256570224,"Seizure"
24.219,12.76,0.284886568744074,"Seizure"
18.188,12.762,0.198042806650905,"Seizure"
8.7812,12.764,0.0625890011032308,"Seizure"
2.9375,12.766,-0.0215577229133258,"Seizure"
7.9062,12.768,0.0499893838206038,"Seizure"
20.812,12.77,0.235827258936177,"Seizure"
34.062,12.772,0.426621463501671,"Seizure"
44.594,12.774,0.578277656896673,"Seizure"
52.719,12.776,0.695274103092494,"Seizure"
58.625,12.778,0.780317919859574,"Seizure"
60.719,12.78,0.810470603962226,"Seizure"
59.531,12.782,0.793363923583071,"Seizure"
56.594,12.784,0.751072408201271,"Seizure"
51.094,12.786,0.67187481385333,"Seizure"
41.156,12.788,0.528771960647906,"Seizure"
27.719,12.79,0.335285037874582,"Seizure"
13.5,12.792,0.130537657141242,"Seizure"
0.15625,12.794,-0.0616065064188186,"Seizure"
-10.031,12.796,-0.208298450604466,"Seizure"
-12.75,12.798,-0.247450861337566,"Seizure"
-7.25,12.8,-0.168253266989625,"Seizure"
3.5938,12.802,-0.0121072899732252,"Seizure"
16.156,12.804,0.168782895429993,"Seizure"
26.344,12.806,0.315485639287597,"Seizure"
34.688,12.808,0.435635589694727,"Seizure"
43.281,12.81,0.559371031191428,"Seizure"
50.875,12.812,0.668721309642021,"Seizure"
52.469,12.814,0.691674212440315,"Seizure"
45.125,12.816,0.585923824641901,"Seizure"
31.562,12.818,0.39062255697988,"Seizure"
20.281,12.82,0.228181091190949,"Seizure"
18.062,12.822,0.196228461762207,"Seizure"
24.219,12.824,0.284886568744074,"Seizure"
36.469,12.826,0.461281210700851,"Seizure"
50.281,12.828,0.660167969452443,"Seizure"
63.312,12.83,0.847808669806628,"Seizure"
76.156,12.832,1.03275665195298,"Seizure"
89.062,12.834,1.21859740698108,"Seizure"
99.312,12.836,1.36619292372042,"Seizure"
105.59,12.838,1.45659337777794,"Seizure"
108.16,12.84,1.49360025368235,"Seizure"
105.69,12.842,1.45803333403882,"Seizure"
95,12.844,1.30410200975164,"Seizure"
77.531,12.846,1.05255605053997,"Seizure"
60.062,12.848,0.801010091328299,"Seizure"
48.219,12.85,0.63047607135327,"Seizure"
41.281,12.852,0.530571905973995,"Seizure"
36.312,12.854,0.459020479371283,"Seizure"
35.375,12.856,0.445528089206916,"Seizure"
39.562,12.858,0.505819057849611,"Seizure"
43.406,12.86,0.561170976517518,"Seizure"
42.125,12.862,0.542725136815752,"Seizure"
33.844,12.864,0.423482358852971,"Seizure"
19.156,12.866,0.211981583256143,"Seizure"
-1.4375,12.868,-0.0845558093264605,"Seizure"
-24.875,12.87,-0.422045557968253,"Seizure"
-41.344,12.872,-0.659191954571205,"Seizure"
-44.719,12.874,-0.707790478375623,"Seizure"
-36.5,12.876,-0.589440473294583,"Seizure"
-17.094,12.878,-0.31000256130983,"Seizure"
10.312,12.88,0.084631851544654,"Seizure"
36.625,12.882,0.463527542467811,"Seizure"
57.562,12.884,0.765011184806508,"Seizure"
82.094,12.886,1.11826125472354,"Seizure"
119.78,12.888,1.66092317119563,"Seizure"
158.78,12.89,2.22250611293557,"Seizure"
178.91,12.892,2.51236930824904,"Seizure"
175.12,12.894,2.457794965962,"Seizure"
155.25,12.896,2.17167565692681,"Seizure"
129.62,12.898,1.8026148672654,"Seizure"
104.28,12.9,1.43772995076053,"Seizure"
79.625,12.902,1.08270873464262,"Seizure"
54.219,12.904,0.716873447005569,"Seizure"
28.188,12.906,0.34203843273807,"Seizure"
4.75,12.908,0.00454148431497283,"Seizure"
-14.531,12.91,-0.27309648234369,"Seizure"
-26.688,12.912,-0.448151964977856,"Seizure"
-27.125,12.914,-0.454444573837865,"Seizure"
-17.156,12.916,-0.310895334191571,"Seizure"
-1.6875,12.918,-0.0881556999786396,"Seizure"
15.688,12.92,0.162043900129114,"Seizure"
35.875,12.922,0.452727870511274,"Seizure"
55.219,12.924,0.731273009614286,"Seizure"
69.781,12.926,0.940959440322415,"Seizure"
76.281,12.928,1.03455659727907,"Seizure"
76.188,12.93,1.03321743795646,"Seizure"
76.062,12.932,1.03140309306776,"Seizure"
78.031,12.934,1.05975583184433,"Seizure"
74.781,12.936,1.012957253366,"Seizure"
60.812,12.938,0.811809763284837,"Seizure"
41.031,12.94,0.526972015321816,"Seizure"
24.969,12.942,0.295686240700612,"Seizure"
17.312,12.944,0.185428789805669,"Seizure"
16.281,12.946,0.170582840756083,"Seizure"
17.906,12.948,0.193982129995247,"Seizure"
16.312,12.95,0.171029227196953,"Seizure"
8.9375,12.952,0.0648396527389732,"Seizure"
-2.3438,12.954,-0.0976061329187402,"Seizure"
-14.219,12.956,-0.26860381880977,"Seizure"
-23.406,12.958,-0.400892600496049,"Seizure"
-25.062,12.96,-0.424738276176083,"Seizure"
-16.562,12.962,-0.302341994001993,"Seizure"
-4.1562,12.964,-0.123703900190778,"Seizure"
3.5938,12.966,-0.0121072899732252,"Seizure"
6.9688,12.968,0.036491233831193,"Seizure"
15.5,12.97,0.159336782358675,"Seizure"
30.562,12.972,0.376222994371163,"Seizure"
42.875,12.974,0.553524808772289,"Seizure"
43.312,12.976,0.559817417632298,"Seizure"
31.188,12.978,0.38523712056422,"Seizure"
11.781,12.98,0.105784809016859,"Seizure"
-11.562,12.982,-0.230344180958411,"Seizure"
-38.25,12.984,-0.614639707859836,"Seizure"
-60.656,12.986,-0.937276307670738,"Seizure"
-66.719,12.988,-1.02458085576739,"Seizure"
-55.438,12.99,-0.862139389978456,"Seizure"
-34.594,12.992,-0.561994906962369,"Seizure"
-13.594,12.994,-0.259604092179323,"Seizure"
4.125,12.996,-0.00445824231547497,"Seizure"
19.875,12.998,0.22233486877181,"Seizure"
33.188,13,0.414036245781653,"Seizure"
41.312,13.002,0.531018292414865,"Seizure"
43.406,13.004,0.561170976517518,"Seizure"
38.5,13.006,0.490526722359155,"Seizure"
25.656,13.008,0.3055787402128,"Seizure"
8,13.01,0.0513400627933014,"Seizure"
-9.875,13.012,-0.206052118837506,"Seizure"
-26.5,13.014,-0.445444847207418,"Seizure"
-40.562,13.016,-0.647931496611189,"Seizure"
-51.156,13.018,-0.800480462887932,"Seizure"
-57.719,13.02,-0.894984792288938,"Seizure"
-61.5,13.022,-0.949429538512495,"Seizure"
-62.25,13.024,-0.960229210469032,"Seizure"
-55.188,13.026,-0.858539499326276,"Seizure"
-35.688,13.028,-0.577748028456305,"Seizure"
-9.6562,13.03,-0.202901494538719,"Seizure"
10.125,13.032,0.081939133336824,"Seizure"
17.688,13.034,0.190843025346547,"Seizure"
16.656,13.036,0.175982676734351,"Seizure"
11.812,13.038,0.106231195457729,"Seizure"
5.2812,13.04,0.012190531972723,"Seizure"
0.25,13.042,-0.0602565474242514,"Seizure"
-1.5,13.044,-0.0854557819895053,"Seizure"
-1.5938,13.046,-0.0868064609622029,"Seizure"
3.375,13.048,-0.0152579142720123,"Seizure"
16.688,13.05,0.17644346273783,"Seizure"
34.062,13.052,0.426621463501671,"Seizure"
49.562,13.054,0.649814683936776,"Seizure"
62.125,13.056,0.830716388990082,"Seizure"
73.531,13.058,0.994957800105102,"Seizure"
87.156,13.06,1.19115184064886,"Seizure"
103,13.062,1.41929851062137,"Seizure"
113.88,13.064,1.5759657518042,"Seizure"
112.69,13.066,1.55883027229983,"Seizure"
98.406,13.068,1.35314691999692,"Seizure"
76.219,13.07,1.03366382439733,"Seizure"
54.562,13.072,0.721812496980359,"Seizure"
41.125,13.074,0.528325574207035,"Seizure"
38.75,13.076,0.494126613011334,"Seizure"
43.188,13.078,0.558031871868817,"Seizure"
48.781,13.08,0.638568625539369,"Seizure"
53.5,13.082,0.706520161489902,"Seizure"
55.562,13.084,0.736212059589075,"Seizure"
55.688,13.086,0.738026404477774,"Seizure"
52.188,13.088,0.687627935347266,"Seizure"
45.031,13.09,0.584570265756682,"Seizure"
36.656,13.092,0.463973928908681,"Seizure"
28.188,13.094,0.34203843273807,"Seizure"
20.375,13.096,0.229534650076168,"Seizure"
15.75,13.098,0.162936673010854,"Seizure"
16.594,13.1,0.175089903852611,"Seizure"
